date,contract_preamble,strike,yes_price,volume,open_interest,expiry_date,adjusted_yes_price,probability
2025-05-12,KXU3-25MAY,3.9,97,0,5055,2025-06-07,97,5.555555555555555
2025-05-13,KXU3-25MAY,3.9,97.5,3,5056,2025-06-07,97.5,6.0606060606060606
2025-05-14,KXU3-25MAY,3.9,97.5,61,5117,2025-06-07,97.5,3.0303030303030303
2025-05-15,KXU3-25MAY,3.9,97.5,63,5179,2025-06-07,97.5,2.0202020202020203
2025-05-16,KXU3-25MAY,3.9,97.5,101,5241,2025-06-07,97.5,3.0303030303030303
2025-05-17,KXU3-25MAY,3.9,98,25,5266,2025-06-07,98,4.545454545454546
2025-05-18,KXU3-25MAY,3.9,98.5,0,5266,2025-06-07,98.5,2.525252525252525
2025-05-19,KXU3-25MAY,3.9,98.5,10,5276,2025-06-07,98.5,1.5151515151515151
2025-05-20,KXU3-25MAY,3.9,98.5,86,5362,2025-06-07,98.5,2.525252525252525
2025-05-21,KXU3-25MAY,3.9,97.5,2206,7568,2025-06-07,97.5,3.5353535353535355
2025-05-22,KXU3-25MAY,3.9,98.5,521,7589,2025-06-07,98.5,0.5050505050505051
2025-05-23,KXU3-25MAY,3.9,98,630,7792,2025-06-07,98,2.0202020202020203
2025-05-24,KXU3-25MAY,3.9,98,0,7792,2025-06-07,98,1.0101010101010102
2025-05-25,KXU3-25MAY,3.9,98,0,7792,2025-06-07,98,1.5151515151515151
2025-05-26,KXU3-25MAY,3.9,98.5,100,7892,2025-06-07,98.5,1.5151515151515151
2025-05-27,KXU3-25MAY,3.9,97.5,51,7943,2025-06-07,97.5,0.5050505050505051
2025-05-28,KXU3-25MAY,3.9,97.5,0,7943,2025-06-07,97.5,0.5050505050505051
2025-05-29,KXU3-25MAY,3.9,99,0,7943,2025-06-07,99,2.525252525252525
2025-05-30,KXU3-25MAY,3.9,98.5,0,7943,2025-06-07,98.5,1.0101010101010102
2025-05-31,KXU3-25MAY,3.9,98.5,633,8576,2025-06-07,98.5,4.040404040404041
2025-06-01,KXU3-25MAY,3.9,98.5,48,8624,2025-06-07,98.5,3.0303030303030303
2025-06-02,KXU3-25MAY,3.9,99,33,8657,2025-06-07,99,3.5353535353535355
2025-06-03,KXU3-25MAY,3.9,98.5,876,9533,2025-06-07,98.5,3.0303030303030303
2025-06-04,KXU3-25MAY,3.9,99,1,9534,2025-06-07,99,2.0202020202020203
2025-06-05,KXU3-25MAY,3.9,98.5,300,9834,2025-06-07,98.5,2.525252525252525
2025-06-06,KXU3-25MAY,3.9,98.5,300,10134,2025-06-07,98.5,1.5151515151515151
2025-06-07,KXU3-25MAY,3.9,50,0,10134,2025-06-07,50,0
2025-09-25,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,1.0101010101010102
2025-09-26,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,1.0101010101010102
2025-09-27,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,1.0101010101010102
2025-09-28,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,1.0101010101010102
2025-09-29,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,1.0101010101010102
2025-09-30,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,1.0101010101010102
2025-10-01,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,1.0101010101010102
2025-10-02,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,1.0101010101010102
2025-10-03,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,1.0101010101010102
2025-10-04,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,1.5151515151515151
2025-10-05,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,1.5151515151515151
2025-10-06,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,0.5050505050505051
2025-10-07,KXU3-25OCT,3.9,98,0,0,2025-10-11,98,0.5050505050505051
2025-10-08,KXU3-25OCT,3.9,98,0,0,2025-10-11,98,0.5050505050505051
2025-10-09,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,0.5050505050505051
2025-10-10,KXU3-25OCT,3.9,98,0,0,2025-10-11,98,0.5050505050505051
2025-10-11,KXU3-25OCT,3.9,97.5,0,0,2025-10-11,97.5,0.5050505050505051
2025-09-04,KXU3-25SEP,3.9,97,0,0,2025-10-04,97,1.0101010101010102
2025-09-05,KXU3-25SEP,3.9,97,0,0,2025-10-04,97,1.0101010101010102
2025-09-06,KXU3-25SEP,3.9,98.5,0,0,2025-10-04,98.5,1.0101010101010102
2025-09-07,KXU3-25SEP,3.9,99,1,1,2025-10-04,99,0.5050505050505051
2025-09-08,KXU3-25SEP,3.9,99,0,1,2025-10-04,99,0.5050505050505051
2025-09-09,KXU3-25SEP,3.9,99,0,1,2025-10-04,99,0.5050505050505051
2025-09-10,KXU3-25SEP,3.9,99,40,41,2025-10-04,99,0.5050505050505051
2025-09-11,KXU3-25SEP,3.9,99,0,41,2025-10-04,99,0.5050505050505051
2025-09-12,KXU3-25SEP,3.9,99,2,43,2025-10-04,99,0.5050505050505051
2025-09-13,KXU3-25SEP,3.9,99,0,43,2025-10-04,99,0
2025-09-14,KXU3-25SEP,3.9,99,0,43,2025-10-04,99,0.5050505050505051
2025-09-15,KXU3-25SEP,3.9,99,1000,1043,2025-10-04,99,0.5050505050505051
2025-09-16,KXU3-25SEP,3.9,99,2,1045,2025-10-04,99,0.5050505050505051
2025-09-17,KXU3-25SEP,3.9,99,12,1057,2025-10-04,99,0.5050505050505051
2025-09-18,KXU3-25SEP,3.9,99,0,1057,2025-10-04,99,0.5050505050505051
2025-09-19,KXU3-25SEP,3.9,99,0,1057,2025-10-04,99,0.5050505050505051
2025-09-20,KXU3-25SEP,3.9,99,5,1062,2025-10-04,99,0.5050505050505051
2025-09-21,KXU3-25SEP,3.9,99,0,1062,2025-10-04,99,0
2025-09-22,KXU3-25SEP,3.9,98.5,0,1062,2025-10-04,98.5,0
2025-09-23,KXU3-25SEP,3.9,99,0,1062,2025-10-04,99,0
2025-09-24,KXU3-25SEP,3.9,99,0,1062,2025-10-04,99,0
2025-09-25,KXU3-25SEP,3.9,99,0,1062,2025-10-04,99,0
2025-09-26,KXU3-25SEP,3.9,99,0,1062,2025-10-04,99,0
2025-09-27,KXU3-25SEP,3.9,99.5,1098,2160,2025-10-04,99.5,0.5050505050505051
2025-09-28,KXU3-25SEP,3.9,99.5,0,2160,2025-10-04,99.5,0.5050505050505051
2025-09-29,KXU3-25SEP,3.9,99,907,3067,2025-10-04,99,0
2025-09-30,KXU3-25SEP,3.9,99.5,0,3067,2025-10-04,99.5,3.5353535353535355
2025-10-01,KXU3-25SEP,3.9,98,1093,4067,2025-10-04,98,2.0202020202020203
2025-10-02,KXU3-25SEP,3.9,99,954,5021,2025-10-04,99,2.0202020202020203
2025-10-03,KXU3-25SEP,3.9,99,1000,6021,2025-10-04,99,3.0303030303030303
2025-10-04,KXU3-25SEP,3.9,50,1000,6021,2025-10-04,50,0
2022-08-04,U3-22AUG,3.9,49.5,0,0,2022-09-03,50,0
2022-08-05,U3-22AUG,3.9,49.5,0,0,2022-09-03,50,0
2022-08-06,U3-22AUG,3.9,4,50,50,2022-09-03,4,1.0101010101010102
2022-08-07,U3-22AUG,3.9,4,100,150,2022-09-03,4,1.0101010101010102
2022-08-08,U3-22AUG,3.9,4,0,150,2022-09-03,4,1.0101010101010102
2022-08-09,U3-22AUG,3.9,3.5,0,150,2022-09-03,3.5,1.0101010101010102
2022-08-10,U3-22AUG,3.9,3.5,0,150,2022-09-03,3.5,1.0101010101010102
2022-08-11,U3-22AUG,3.9,3,104,254,2022-09-03,3,0.5050505050505051
2022-08-12,U3-22AUG,3.9,3,0,254,2022-09-03,3,0.5050505050505051
2022-08-13,U3-22AUG,3.9,3,0,254,2022-09-03,3,0.5050505050505051
2022-08-14,U3-22AUG,3.9,2.5,100,354,2022-09-03,2.5,0
2022-08-15,U3-22AUG,3.9,2.5,0,354,2022-09-03,2.5,0
2022-08-16,U3-22AUG,3.9,2.5,0,0,2022-09-03,2.5,0
2022-08-17,U3-22AUG,3.9,2.5,0,354,2022-09-03,2.5,0
2022-08-18,U3-22AUG,3.9,2.5,0,354,2022-09-03,2.5,0.5050505050505051
2022-08-19,U3-22AUG,3.9,2.5,0,354,2022-09-03,2.5,1.0101010101010102
2022-08-20,U3-22AUG,3.9,2.5,0,354,2022-09-03,2.5,1.0101010101010102
2022-08-21,U3-22AUG,3.9,2.5,0,354,2022-09-03,2.5,1.0101010101010102
2022-08-22,U3-22AUG,3.9,2.5,0,354,2022-09-03,2.5,1.0101010101010102
2022-08-23,U3-22AUG,3.9,2.5,0,354,2022-09-03,2.5,1.0101010101010102
2022-08-24,U3-22AUG,3.9,2.5,100,454,2022-09-03,2.5,1.0101010101010102
2022-08-25,U3-22AUG,3.9,2.5,0,454,2022-09-03,2.5,1.0101010101010102
2022-08-26,U3-22AUG,3.9,2.5,0,454,2022-09-03,2.5,1.0101010101010102
2022-08-27,U3-22AUG,3.9,2.5,0,454,2022-09-03,2.5,1.0101010101010102
2022-08-28,U3-22AUG,3.9,2.5,0,454,2022-09-03,2.5,1.0101010101010102
2022-08-29,U3-22AUG,3.9,2,0,454,2022-09-03,2,0
2022-08-30,U3-22AUG,3.9,2,0,454,2022-09-03,2,1.0101010101010102
2022-08-31,U3-22AUG,3.9,2,0,454,2022-09-03,2,0.5050505050505051
2022-09-01,U3-22AUG,3.9,1.5,0,454,2022-09-03,1.5,0.5050505050505051
2022-09-02,U3-22AUG,3.9,0.5,0,454,2022-09-03,1,0
2022-09-03,U3-22AUG,3.9,0.5,0,454,2022-09-03,50,0
2022-12-20,U3-22DEC,3.9,49.5,0,0,2023-01-07,49.5,4.040404040404041
2022-12-21,U3-22DEC,3.9,49.5,0,0,2023-01-07,49.5,4.040404040404041
2022-12-22,U3-22DEC,3.9,49.5,0,0,2023-01-07,49.5,4.040404040404041
2022-12-23,U3-22DEC,3.9,49,0,0,2023-01-07,49,4.040404040404041
2022-12-24,U3-22DEC,3.9,49,0,0,2023-01-07,49,3.5353535353535355
2022-12-25,U3-22DEC,3.9,49,0,0,2023-01-07,49,3.5353535353535355
2022-12-26,U3-22DEC,3.9,49,0,0,2023-01-07,49,3.5353535353535355
2022-12-27,U3-22DEC,3.9,49,0,0,2023-01-07,49,4.545454545454546
2022-12-28,U3-22DEC,3.9,49,0,0,2023-01-07,49,4.545454545454546
2022-12-29,U3-22DEC,3.9,47.5,0,0,2023-01-07,47.5,3.0303030303030303
2022-12-30,U3-22DEC,3.9,47.5,0,0,2023-01-07,47.5,3.0303030303030303
2022-12-31,U3-22DEC,3.9,47.5,0,0,2023-01-07,47.5,2.0202020202020203
2023-01-01,U3-22DEC,3.9,47.5,0,0,2023-01-07,47.5,2.0202020202020203
2023-01-02,U3-22DEC,3.9,47.5,0,0,2023-01-07,47.5,2.525252525252525
2023-01-03,U3-22DEC,3.9,47.5,0,0,2023-01-07,47.5,2.525252525252525
2023-01-04,U3-22DEC,3.9,47.5,0,0,2023-01-07,47.5,2.525252525252525
2023-01-05,U3-22DEC,3.9,47.5,0,0,2023-01-07,47.5,22.727272727272727
2023-01-06,U3-22DEC,3.9,2.5,100,100,2023-01-07,2.5,1.0101010101010102
2023-01-07,U3-22DEC,3.9,2.5,0,100,2023-01-07,2.5,1.0101010101010102
2022-02-05,U3-22FEB,3.9,45,0,0,2022-03-05,45,19.19191919191919
2022-02-06,U3-22FEB,3.9,45,0,0,2022-03-05,45,19.19191919191919
2022-02-07,U3-22FEB,3.9,45,0,0,2022-03-05,45,19.19191919191919
2022-02-08,U3-22FEB,3.9,45,0,0,2022-03-05,45,19.19191919191919
2022-02-09,U3-22FEB,3.9,45,0,0,2022-03-05,45,19.19191919191919
2022-02-10,U3-22FEB,3.9,45,0,0,2022-03-05,45,19.19191919191919
2022-02-11,U3-22FEB,3.9,45,0,0,2022-03-05,45,19.696969696969695
2022-02-12,U3-22FEB,3.9,45,0,0,2022-03-05,45,19.696969696969695
2022-02-13,U3-22FEB,3.9,49,198,198,2022-03-05,49,23.737373737373737
2022-02-14,U3-22FEB,3.9,47,64,199,2022-03-05,47,21.717171717171716
2022-02-15,U3-22FEB,3.9,47,107,205,2022-03-05,47,19.19191919191919
2022-02-16,U3-22FEB,3.9,47,0,205,2022-03-05,47,19.19191919191919
2022-02-17,U3-22FEB,3.9,47,0,205,2022-03-05,47,19.19191919191919
2022-02-18,U3-22FEB,3.9,47,17,205,2022-03-05,47,19.19191919191919
2022-02-19,U3-22FEB,3.9,47,0,205,2022-03-05,47,19.19191919191919
2022-02-20,U3-22FEB,3.9,47,0,205,2022-03-05,47,19.19191919191919
2022-02-21,U3-22FEB,3.9,47,0,205,2022-03-05,47,18.68686868686869
2022-02-22,U3-22FEB,3.9,47,0,205,2022-03-05,47,15.151515151515152
2022-02-23,U3-22FEB,3.9,47,0,205,2022-03-05,47,15.151515151515152
2022-02-24,U3-22FEB,3.9,48,50,252,2022-03-05,48,19.19191919191919
2022-02-25,U3-22FEB,3.9,48,0,252,2022-03-05,48,19.19191919191919
2022-02-26,U3-22FEB,3.9,48,0,252,2022-03-05,48,20.2020202020202
2022-02-27,U3-22FEB,3.9,48,10,252,2022-03-05,48,20.2020202020202
2022-02-28,U3-22FEB,3.9,48,0,252,2022-03-05,48,20.2020202020202
2022-03-01,U3-22FEB,3.9,48,0,252,2022-03-05,48,20.2020202020202
2022-03-02,U3-22FEB,3.9,47,34,252,2022-03-05,47,21.717171717171716
2022-03-03,U3-22FEB,3.9,45,279,282,2022-03-05,45,19.19191919191919
2022-03-04,U3-22FEB,3.9,39,504,745,2022-03-05,39,19.19191919191919
2022-03-05,U3-22FEB,3.9,39,0,745,2022-03-05,39,26.767676767676768
2022-07-07,U3-22JUL,3.9,50,0,0,2022-08-06,50,0
2022-07-08,U3-22JUL,3.9,50,0,0,2022-08-06,50,0
2022-07-09,U3-22JUL,3.9,6,1359,1359,2022-08-06,6,4.040404040404041
2022-07-10,U3-22JUL,3.9,7,0,1359,2022-08-06,7,5.05050505050505
2022-07-11,U3-22JUL,3.9,7,0,0,2022-08-06,7,5.05050505050505
2022-07-12,U3-22JUL,3.9,6,20,1363,2022-08-06,6,4.040404040404041
2022-07-13,U3-22JUL,3.9,6.5,0,1363,2022-08-06,6.5,4.040404040404041
2022-07-14,U3-22JUL,3.9,6.5,0,1363,2022-08-06,6.5,4.040404040404041
2022-07-15,U3-22JUL,3.9,6.5,0,0,2022-08-06,6.5,4.040404040404041
2022-07-16,U3-22JUL,3.9,7,706,2065,2022-08-06,7,4.545454545454546
2022-07-17,U3-22JUL,3.9,7.5,0,2065,2022-08-06,7.5,5.05050505050505
2022-07-18,U3-22JUL,3.9,7.5,0,0,2022-08-06,7.5,5.05050505050505
2022-07-19,U3-22JUL,3.9,7.5,0,0,2022-08-06,7.5,5.05050505050505
2022-07-20,U3-22JUL,3.9,7.5,0,2065,2022-08-06,7.5,5.05050505050505
2022-07-21,U3-22JUL,3.9,7.5,0,2065,2022-08-06,7.5,5.05050505050505
2022-07-22,U3-22JUL,3.9,5.5,1951,1298,2022-08-06,5.5,4.040404040404041
2022-07-23,U3-22JUL,3.9,5.5,0,1298,2022-08-06,5.5,4.040404040404041
2022-07-24,U3-22JUL,3.9,5.5,0,1298,2022-08-06,5.5,4.040404040404041
2022-07-25,U3-22JUL,3.9,5.5,0,0,2022-08-06,5.5,4.040404040404041
2022-07-26,U3-22JUL,3.9,5.5,0,1298,2022-08-06,5.5,4.040404040404041
2022-07-27,U3-22JUL,3.9,5.5,0,1298,2022-08-06,5.5,4.040404040404041
2022-07-28,U3-22JUL,3.9,5.5,0,1298,2022-08-06,5.5,4.040404040404041
2022-07-29,U3-22JUL,3.9,4.5,726,2024,2022-08-06,4.5,3.0303030303030303
2022-07-30,U3-22JUL,3.9,4.5,0,2024,2022-08-06,4.5,3.0303030303030303
2022-07-31,U3-22JUL,3.9,3.5,515,2025,2022-08-06,3.5,2.0202020202020203
2022-08-01,U3-22JUL,3.9,3.5,0,0,2022-08-06,3.5,2.0202020202020203
2022-08-02,U3-22JUL,3.9,2.5,1030,2291,2022-08-06,2.5,1.5151515151515151
2022-08-03,U3-22JUL,3.9,2.5,0,2291,2022-08-06,2.5,1.5151515151515151
2022-08-04,U3-22JUL,3.9,2,0,2291,2022-08-06,2,1.0101010101010102
2022-08-05,U3-22JUL,3.9,2.5,0,2291,2022-08-06,2.5,1.5151515151515151
2022-08-06,U3-22JUL,3.9,50,0,2291,2022-08-06,50,0
2022-06-09,U3-22JUN,3.9,2,30,30,2022-07-09,2,1.5151515151515151
2022-06-10,U3-22JUN,3.9,2,0,30,2022-07-09,2,1.5151515151515151
2022-06-11,U3-22JUN,3.9,2,0,30,2022-07-09,2,1.5151515151515151
2022-06-12,U3-22JUN,3.9,2,0,30,2022-07-09,2,1.5151515151515151
2022-06-13,U3-22JUN,3.9,1.5,0,30,2022-07-09,1.5,1.0101010101010102
2022-06-14,U3-22JUN,3.9,1,0,30,2022-07-09,1,0.5050505050505051
2022-06-15,U3-22JUN,3.9,2,0,30,2022-07-09,2,1.5151515151515151
2022-06-16,U3-22JUN,3.9,2,100,130,2022-07-09,2,1.5151515151515151
2022-06-17,U3-22JUN,3.9,2.5,41,171,2022-07-09,2.5,2.0202020202020203
2022-06-18,U3-22JUN,3.9,2.5,0,171,2022-07-09,2.5,2.0202020202020203
2022-06-19,U3-22JUN,3.9,2.5,0,171,2022-07-09,2.5,2.0202020202020203
2022-06-20,U3-22JUN,3.9,2.5,25,196,2022-07-09,2.5,2.0202020202020203
2022-06-21,U3-22JUN,3.9,2.5,0,0,2022-07-09,2.5,2.0202020202020203
2022-06-22,U3-22JUN,3.9,2.5,0,0,2022-07-09,2.5,2.0202020202020203
2022-06-23,U3-22JUN,3.9,5,678,874,2022-07-09,5,4.545454545454546
2022-06-24,U3-22JUN,3.9,5,0,874,2022-07-09,5,4.545454545454546
2022-06-25,U3-22JUN,3.9,8,1462,2283,2022-07-09,8,7.575757575757576
2022-06-26,U3-22JUN,3.9,9,500,2783,2022-07-09,9,8.585858585858587
2022-06-27,U3-22JUN,3.9,9,0,2783,2022-07-09,9,8.585858585858587
2022-06-28,U3-22JUN,3.9,9.5,0,2783,2022-07-09,9.5,9.090909090909092
2022-06-29,U3-22JUN,3.9,9.5,42,2783,2022-07-09,9.5,9.090909090909092
2022-06-30,U3-22JUN,3.9,9.5,0,2783,2022-07-09,9.5,9.090909090909092
2022-07-01,U3-22JUN,3.9,11,510,3283,2022-07-09,11,10.606060606060606
2022-07-02,U3-22JUN,3.9,10,226,3283,2022-07-09,10,9.595959595959595
2022-07-03,U3-22JUN,3.9,10,0,3283,2022-07-09,10,9.595959595959595
2022-07-04,U3-22JUN,3.9,10,0,3283,2022-07-09,10,9.595959595959595
2022-07-05,U3-22JUN,3.9,10,0,3283,2022-07-09,10,9.595959595959595
2022-07-06,U3-22JUN,3.9,10,11,3283,2022-07-09,10,9.595959595959595
2022-07-07,U3-22JUN,3.9,10,30,3253,2022-07-09,10,9.595959595959595
2022-07-08,U3-22JUN,3.9,9,415,3253,2022-07-09,9,8.585858585858587
2022-07-09,U3-22JUN,3.9,9,0,3253,2022-07-09,9,8.585858585858587
2022-11-17,U3-22NOV,3.9,25.5,0,0,2022-12-17,25.5,20.2020202020202
2022-11-18,U3-22NOV,3.9,25.5,0,0,2022-12-17,25.5,20.707070707070706
2022-11-19,U3-22NOV,3.9,10.5,0,9,2022-12-17,10.5,5.555555555555555
2022-11-20,U3-22NOV,3.9,10.5,0,0,2022-12-17,10.5,5.05050505050505
2022-11-21,U3-22NOV,3.9,10.5,0,0,2022-12-17,10.5,5.555555555555555
2022-11-22,U3-22NOV,3.9,9.5,0,9,2022-12-17,9.5,4.545454545454546
2022-11-23,U3-22NOV,3.9,9.5,0,0,2022-12-17,9.5,4.545454545454546
2022-11-24,U3-22NOV,3.9,9,0,9,2022-12-17,9,4.040404040404041
2022-11-25,U3-22NOV,3.9,9,0,0,2022-12-17,9,4.040404040404041
2022-11-26,U3-22NOV,3.9,8,10,19,2022-12-17,8,3.5353535353535355
2022-11-27,U3-22NOV,3.9,8.5,0,19,2022-12-17,8.5,4.040404040404041
2022-11-28,U3-22NOV,3.9,8,0,19,2022-12-17,8,3.5353535353535355
2022-11-29,U3-22NOV,3.9,9.5,6,22,2022-12-17,9.5,5.05050505050505
2022-11-30,U3-22NOV,3.9,7.5,4,26,2022-12-17,7.5,3.0303030303030303
2022-12-01,U3-22NOV,3.9,8,18,44,2022-12-17,8,3.5353535353535355
2022-12-02,U3-22NOV,3.9,7,822,845,2022-12-17,7,2.525252525252525
2022-12-03,U3-22NOV,3.9,3.5,665,1510,2022-12-17,50,0
2022-12-04,U3-22NOV,3.9,3.5,0,0,2022-12-17,50,0
2022-12-05,U3-22NOV,3.9,3.5,0,0,2022-12-17,50,0
2022-12-06,U3-22NOV,3.9,3.5,0,0,2022-12-17,50,0
2022-12-07,U3-22NOV,3.9,3.5,0,0,2022-12-17,50,0
2022-12-08,U3-22NOV,3.9,3.5,0,0,2022-12-17,50,0
2022-12-09,U3-22NOV,3.9,3.5,0,0,2022-12-17,50,0
2022-12-10,U3-22NOV,3.9,3.5,0,0,2022-12-17,50,0
2022-12-11,U3-22NOV,3.9,3.5,0,0,2022-12-17,50,0
2022-12-12,U3-22NOV,3.9,3.5,0,0,2022-12-17,50,0
2022-12-13,U3-22NOV,3.9,3.5,0,0,2022-12-17,50,0
2022-12-14,U3-22NOV,3.9,3.5,0,0,2022-12-17,50,0
2022-12-15,U3-22NOV,3.9,3.5,0,0,2022-12-17,50,0
2022-12-16,U3-22NOV,3.9,3.5,0,0,2022-12-17,50,0
2022-12-17,U3-22NOV,3.9,3.5,0,1510,2022-12-17,50,0
2022-09-08,U3-22SEP,3.9,8,0,385,2022-10-08,8,5.555555555555555
2022-09-09,U3-22SEP,3.9,8,0,385,2022-10-08,8,5.555555555555555
2022-09-10,U3-22SEP,3.9,8,0,385,2022-10-08,8,5.555555555555555
2022-09-11,U3-22SEP,3.9,8,0,385,2022-10-08,8,5.555555555555555
2022-09-12,U3-22SEP,3.9,8,100,385,2022-10-08,8,5.555555555555555
2022-09-13,U3-22SEP,3.9,8,0,0,2022-10-08,8,5.555555555555555
2022-09-14,U3-22SEP,3.9,10.5,441,541,2022-10-08,10.5,7.070707070707071
2022-09-15,U3-22SEP,3.9,11,0,541,2022-10-08,11,5.555555555555555
2022-09-16,U3-22SEP,3.9,11,312,853,2022-10-08,11,7.575757575757576
2022-09-17,U3-22SEP,3.9,16.5,300,1153,2022-10-08,16.5,7.575757575757576
2022-09-18,U3-22SEP,3.9,14,267,1153,2022-10-08,14,6.0606060606060606
2022-09-19,U3-22SEP,3.9,14,0,0,2022-10-08,14,6.0606060606060606
2022-09-20,U3-22SEP,3.9,13,0,1153,2022-10-08,13,6.565656565656566
2022-09-21,U3-22SEP,3.9,13,0,1153,2022-10-08,13,6.565656565656566
2022-09-22,U3-22SEP,3.9,13,100,1203,2022-10-08,13,4.040404040404041
2022-09-23,U3-22SEP,3.9,15,10,1213,2022-10-08,15,6.565656565656566
2022-09-24,U3-22SEP,3.9,14.5,0,1213,2022-10-08,14.5,7.575757575757576
2022-09-25,U3-22SEP,3.9,14.5,0,1213,2022-10-08,14.5,7.070707070707071
2022-09-26,U3-22SEP,3.9,14.5,0,0,2022-10-08,14.5,7.070707070707071
2022-09-27,U3-22SEP,3.9,15,0,1213,2022-10-08,15,7.575757575757576
2022-09-28,U3-22SEP,3.9,13.5,233,1278,2022-10-08,13.5,6.565656565656566
2022-09-29,U3-22SEP,3.9,13,180,1284,2022-10-08,13,5.555555555555555
2022-09-30,U3-22SEP,3.9,12,0,1284,2022-10-08,12,5.05050505050505
2022-10-01,U3-22SEP,3.9,13,0,1284,2022-10-08,13,5.555555555555555
2022-10-02,U3-22SEP,3.9,13,1,1284,2022-10-08,13,5.555555555555555
2022-10-03,U3-22SEP,3.9,13,0,1284,2022-10-08,13,5.555555555555555
2022-10-04,U3-22SEP,3.9,7,315,1496,2022-10-08,7,2.525252525252525
2022-10-05,U3-22SEP,3.9,11,260,1429,2022-10-08,11,3.0303030303030303
2022-10-06,U3-22SEP,3.9,10,100,1496,2022-10-08,10,3.5353535353535355
2022-10-07,U3-22SEP,3.9,7.5,392,1877,2022-10-08,7.5,3.0303030303030303
2022-10-08,U3-22SEP,3.9,5.5,0,1877,2022-10-08,50,0
2023-04-06,U3-23APR,3.9,17.5,0,0,2023-05-06,17.5,7.070707070707071
2023-04-07,U3-23APR,3.9,17.5,0,0,2023-05-06,17.5,7.070707070707071
2023-04-08,U3-23APR,3.9,4.5,150,196,2023-05-06,49.5,0
2023-04-09,U3-23APR,3.9,4.5,0,0,2023-05-06,49.5,0
2023-04-10,U3-23APR,3.9,4.5,0,0,2023-05-06,49.5,0
2023-04-11,U3-23APR,3.9,4.5,0,0,2023-05-06,49.5,0
2023-04-12,U3-23APR,3.9,4.5,0,0,2023-05-06,49.5,0
2023-04-13,U3-23APR,3.9,4.5,0,0,2023-05-06,49.5,0
2023-04-14,U3-23APR,3.9,4.5,0,0,2023-05-06,49.5,0
2023-04-15,U3-23APR,3.9,4.5,0,0,2023-05-06,49.5,0
2023-04-16,U3-23APR,3.9,4.5,0,0,2023-05-06,49.5,0
2023-04-17,U3-23APR,3.9,4.5,0,0,2023-05-06,49.5,0
2023-04-18,U3-23APR,3.9,4.5,0,0,2023-05-06,49.5,0
2023-04-19,U3-23APR,3.9,4.5,0,0,2023-05-06,49.5,0
2023-04-20,U3-23APR,3.9,12.5,0,196,2023-05-06,49.5,0
2023-04-21,U3-23APR,3.9,12.5,0,0,2023-05-06,49.5,0
2023-04-22,U3-23APR,3.9,12.5,0,0,2023-05-06,49.5,0
2023-04-23,U3-23APR,3.9,12.5,0,0,2023-05-06,49.5,0
2023-04-24,U3-23APR,3.9,12.5,0,0,2023-05-06,49.5,0
2023-04-25,U3-23APR,3.9,12.5,0,0,2023-05-06,49.5,0
2023-04-26,U3-23APR,3.9,7.5,0,196,2023-05-06,49.5,0
2023-04-27,U3-23APR,3.9,7.5,0,0,2023-05-06,49.5,0
2023-04-28,U3-23APR,3.9,7.5,0,0,2023-05-06,49.5,0
2023-04-29,U3-23APR,3.9,7.5,0,0,2023-05-06,49.5,0
2023-04-30,U3-23APR,3.9,7.5,0,0,2023-05-06,49.5,0
2023-05-01,U3-23APR,3.9,7.5,0,0,2023-05-06,49.5,0
2023-05-02,U3-23APR,3.9,7.5,0,0,2023-05-06,49.5,0
2023-05-03,U3-23APR,3.9,7.5,0,196,2023-05-06,49.5,0
2023-05-04,U3-23APR,3.9,7.5,0,0,2023-05-06,49.5,0
2023-05-05,U3-23APR,3.9,7.5,0,0,2023-05-06,49.5,0
2023-05-06,U3-23APR,3.9,7.5,0,196,2023-05-06,49.5,0
2023-08-03,U3-23AUG,3.9,50,0,0,2023-09-02,50,0
2023-08-04,U3-23AUG,3.9,50,0,0,2023-09-02,50,0
2023-08-05,U3-23AUG,3.9,50,0,0,2023-09-02,50,0
2023-08-06,U3-23AUG,3.9,50,0,0,2023-09-02,50,0
2023-08-07,U3-23AUG,3.9,50,0,0,2023-09-02,50,0
2023-08-08,U3-23AUG,3.9,50,0,0,2023-09-02,50,0
2023-08-09,U3-23AUG,3.9,50,0,0,2023-09-02,50,0
2023-08-10,U3-23AUG,3.9,50,0,0,2023-09-02,50,0
2023-08-11,U3-23AUG,3.9,50,0,0,2023-09-02,50,0
2023-08-12,U3-23AUG,3.9,50,0,0,2023-09-02,50,0
